ID,membership,split,amounts,note
NA_7_903_sub107_16_34_female_MSfMRI.txt,1,4,2.2222,inUF12_0
NA_7_903_sub207_14_19_male_MSfMRI.txt,1,4,4.1111,inUF12_0
MS_1_904_sub201_13_38_male_MSfMRI.txt,2,3,2,outUF9_3
MS_11_909_sub211_15_23_male_MSfMRI.txt,2,3,3.8889,outUF9_3
MS_13_916_sub213_14_10_male_MSfMRI.txt,2,3,0,outUF9_3
MS_16_913_sub216_13_26_male_MSfMRI.txt,2,3,4,outUF9_3
MS_17_920_sub217_15_17_male_MSfMRI.txt,2,3,1.8889,outUF9_3
MS_19_917_sub219_13_16_male_MSfMRI.txt,2,3,3.6667,outUF9_3
MS_21_924_sub221_13_20_male_MSfMRI.txt,2,3,2,outUF9_3
MS_24_921_sub224_14_18_male_MSfMRI.txt,2,3,2,outUF9_3
MS_26_928_sub226_16_9_male_MSfMRI.txt,2,3,2,outUF9_3
MS_28_925_sub228_16_10_male_MSfMRI.txt,2,3,0.2222,outUF9_3
MS_3_901_sub203_15_22_male_MSfMRI.txt,2,3,0,outUF9_3
MS_30_932_sub230_10_22_male_MSfMRI.txt,2,3,0,outUF9_3
MS_32_929_sub232_14_23_male_MSfMRI.txt,2,3,4.1111,outUF9_3
MS_36_933_sub236_15_20_male_MSfMRI.txt,2,3,3.4444,outUF9_3
MS_39_937_sub239_14_14_male_MSfMRI.txt,2,3,3,outUF9_3
MS_40_936_sub240_16_8_male_MSfMRI.txt,2,3,2,outUF9_3
MS_5_908_sub205_15_10_male_MSfMRI.txt,2,3,3.5556,outUF9_3
MS_8_905_sub208_16_19_male_MSfMRI.txt,2,3,3.8889,outUF9_3
MS_9_912_sub209_16_6_male_MSfMRI.txt,2,3,1.8889,outUF9_3
NA_10_915_sub110_16_43_female_MSfMRI.txt,2,3,3.3333,outUF9_3
NA_10_915_sub210_13_13_male_MSfMRI.txt,2,3,3.2222,outUF9_3
NA_12_910_sub112_13_11_female_MSfMRI.txt,2,3,2.6667,outUF9_3
NA_12_910_sub212_13_30_male_MSfMRI.txt,2,3,0.2222,outUF9_3
NA_14_914_sub114_14_5_female_MSfMRI.txt,2,3,2,outUF9_3
NA_14_914_sub214_14_22_male_MSfMRI.txt,2,3,1.7778,outUF9_3
NA_15_911_sub115_15_54_female_MSfMRI.txt,2,3,2.2222,outUF9_3
NA_18_923_sub118_11_10_female_MSfMRI.txt,2,3,2.3333,outUF9_3
NA_18_923_sub218_16_12_male_MSfMRI.txt,2,3,2.7778,outUF9_3
NA_2_907_sub102_13_2_female_MSfMRI.txt,2,3,3.1111,outUF9_3
NA_2_907_sub202_14_24_male_MSfMRI.txt,2,3,3.3333,outUF9_3
NA_20_918_sub120_13_46_female_MSfMRI.txt,2,3,4.4444,outUF9_3
NA_20_918_sub220_14_12_male_MSfMRI.txt,2,3,3.3333,outUF9_3
NA_22_922_sub122_15_27_female_MSfMRI.txt,2,3,3.3333,outUF9_3
NA_22_922_sub222_13_22_male_MSfMRI.txt,2,3,2,outUF9_3
NA_23_919_sub223_14_17_male_MSfMRI.txt,2,3,3.1111,outUF9_3
NA_25_931_sub125_13_15_female_MSfMRI.txt,2,3,3.8889,outUF9_3
NA_25_931_sub225_15_12_male_MSfMRI.txt,2,3,3.1111,outUF9_3
NA_27_926_sub127_13_54_female_MSfMRI.txt,2,3,2.5556,outUF9_3
NA_27_926_sub227_15_14_male_MSfMRI.txt,2,3,2.4444,outUF9_3
NA_29_930_sub129_14_45_female_MSfMRI.txt,2,3,3.7778,outUF9_3
NA_29_930_sub229_13_27_male_MSfMRI.txt,2,3,1.7778,outUF9_3
NA_31_927_sub131_14_55_female_MSfMRI.txt,2,3,3.5556,outUF9_3
NA_31_927_sub231_9_21_male_MSfMRI.txt,2,3,1.8889,outUF9_3
NA_33_939_sub133_14_7_female_MSfMRI.txt,2,3,3.8889,outUF9_3
NA_33_939_sub233_11_21_male_MSfMRI.txt,2,3,3.5556,outUF9_3
NA_35_935_sub135_16_36_female_MSfMRI.txt,2,3,1.5556,outUF9_3
NA_35_935_sub235_15_10_male_MSfMRI.txt,2,3,1.8889,outUF9_3
NA_37_934_sub137_13_26_female_MSfMRI.txt,2,3,1.2222,outUF9_3
NA_37_934_sub237_16_17_male_MSfMRI.txt,2,3,5.3333,outUF9_3
NA_38_938_sub138_13_6_female_MSfMRI.txt,2,3,1.8889,outUF9_3
NA_38_938_sub238_13_16_male_MSfMRI.txt,2,3,3.7778,outUF9_3
NA_4_902_sub104_14_26_female_MSfMRI.txt,2,3,4.8889,outUF9_3
NA_4_902_sub204_16_21_male_MSfMRI.txt,2,3,2.5556,outUF9_3
NA_6_906_sub106_15_7_female_MSfMRI.txt,2,3,2.2222,outUF9_3
NA_6_906_sub206_14_27_male_MSfMRI.txt,2,3,4,outUF9_3
NA_7_903_sub107_16_34_female_MSfMRI.txt,2,3,0.4444,outUF9_3
NA_7_903_sub207_14_19_male_MSfMRI.txt,2,3,1.8889,outUF9_3
MS_1_904_sub201_13_38_male_MSfMRI.txt,2,4,6,outUF12_0
MS_11_909_sub211_15_23_male_MSfMRI.txt,2,4,5.8889,outUF12_0
MS_13_916_sub213_14_10_male_MSfMRI.txt,2,4,3.5556,outUF12_0
MS_16_913_sub216_13_26_male_MSfMRI.txt,2,4,6,outUF12_0
MS_17_920_sub217_15_17_male_MSfMRI.txt,2,4,3.7778,outUF12_0
MS_19_917_sub219_13_16_male_MSfMRI.txt,2,4,5.4444,outUF12_0
MS_21_924_sub221_13_20_male_MSfMRI.txt,2,4,4,outUF12_0
MS_24_921_sub224_14_18_male_MSfMRI.txt,2,4,3.7778,outUF12_0
MS_26_928_sub226_16_9_male_MSfMRI.txt,2,4,2,outUF12_0
MS_28_925_sub228_16_10_male_MSfMRI.txt,2,4,4.3333,outUF12_0
MS_3_901_sub203_15_22_male_MSfMRI.txt,2,4,6,outUF12_0
MS_30_932_sub230_10_22_male_MSfMRI.txt,2,4,2,outUF12_0
MS_32_929_sub232_14_23_male_MSfMRI.txt,2,4,5.6667,outUF12_0
MS_36_933_sub236_15_20_male_MSfMRI.txt,2,4,5.6667,outUF12_0
MS_39_937_sub239_14_14_male_MSfMRI.txt,2,4,4.5556,outUF12_0
MS_40_936_sub240_16_8_male_MSfMRI.txt,2,4,2.1111,outUF12_0
MS_5_908_sub205_15_10_male_MSfMRI.txt,2,4,6,outUF12_0
MS_8_905_sub208_16_19_male_MSfMRI.txt,2,4,5.5556,outUF12_0
MS_9_912_sub209_16_6_male_MSfMRI.txt,2,4,3.1111,outUF12_0
NA_10_915_sub110_16_43_female_MSfMRI.txt,2,4,5.8889,outUF12_0
NA_10_915_sub210_13_13_male_MSfMRI.txt,2,4,4.4444,outUF12_0
NA_12_910_sub112_13_11_female_MSfMRI.txt,2,4,5.6667,outUF12_0
NA_12_910_sub212_13_30_male_MSfMRI.txt,2,4,6,outUF12_0
NA_14_914_sub114_14_5_female_MSfMRI.txt,2,4,3.7778,outUF12_0
NA_14_914_sub214_14_22_male_MSfMRI.txt,2,4,2.8889,outUF12_0
NA_15_911_sub115_15_54_female_MSfMRI.txt,2,4,4.2222,outUF12_0
NA_18_923_sub118_11_10_female_MSfMRI.txt,2,4,4.3333,outUF12_0
NA_18_923_sub218_16_12_male_MSfMRI.txt,2,4,3.8889,outUF12_0
NA_2_907_sub102_13_2_female_MSfMRI.txt,2,4,5.6667,outUF12_0
NA_2_907_sub202_14_24_male_MSfMRI.txt,2,4,5.6667,outUF12_0
NA_20_918_sub120_13_46_female_MSfMRI.txt,2,4,6,outUF12_0
NA_20_918_sub220_14_12_male_MSfMRI.txt,2,4,5.3333,outUF12_0
NA_22_922_sub122_15_27_female_MSfMRI.txt,2,4,5,outUF12_0
NA_22_922_sub222_13_22_male_MSfMRI.txt,2,4,4,outUF12_0
NA_23_919_sub223_14_17_male_MSfMRI.txt,2,4,5.3333,outUF12_0
NA_25_931_sub125_13_15_female_MSfMRI.txt,2,4,4.6667,outUF12_0
NA_25_931_sub225_15_12_male_MSfMRI.txt,2,4,5.5556,outUF12_0
NA_27_926_sub127_13_54_female_MSfMRI.txt,2,4,5.5556,outUF12_0
NA_27_926_sub227_15_14_male_MSfMRI.txt,2,4,5.3333,outUF12_0
NA_29_930_sub129_14_45_female_MSfMRI.txt,2,4,5.8889,outUF12_0
NA_29_930_sub229_13_27_male_MSfMRI.txt,2,4,1.7778,outUF12_0
NA_31_927_sub131_14_55_female_MSfMRI.txt,2,4,2.3333,outUF12_0
NA_31_927_sub231_9_21_male_MSfMRI.txt,2,4,5.6667,outUF12_0
NA_33_939_sub133_14_7_female_MSfMRI.txt,2,4,6,outUF12_0
NA_33_939_sub233_11_21_male_MSfMRI.txt,2,4,5,outUF12_0
NA_35_935_sub135_16_36_female_MSfMRI.txt,2,4,2.8889,outUF12_0
NA_35_935_sub235_15_10_male_MSfMRI.txt,2,4,4,outUF12_0
NA_37_934_sub137_13_26_female_MSfMRI.txt,2,4,3.2222,outUF12_0
NA_37_934_sub237_16_17_male_MSfMRI.txt,2,4,6,outUF12_0
NA_38_938_sub138_13_6_female_MSfMRI.txt,2,4,5,outUF12_0
NA_38_938_sub238_13_16_male_MSfMRI.txt,2,4,6,outUF12_0
NA_4_902_sub104_14_26_female_MSfMRI.txt,2,4,5.6667,outUF12_0
NA_4_902_sub204_16_21_male_MSfMRI.txt,2,4,1.2222,outUF12_0
NA_6_906_sub106_15_7_female_MSfMRI.txt,2,4,4.1111,outUF12_0
NA_6_906_sub206_14_27_male_MSfMRI.txt,2,4,6,outUF12_0
NA_7_903_sub107_16_34_female_MSfMRI.txt,2,4,4.8889,outUF12_0
NA_7_903_sub207_14_19_male_MSfMRI.txt,2,4,5.5556,outUF12_0
